Age,Groups,Sex,Ethnicity,Level_Education,Income,FamiliarityBrands,Check_Ingredients,Check_nutricontent,Rtime,Children,Responsable,Loseweight,Weight,Height,Purchase12months,Consent,Having information,Cereal healthiness1,Cereal healthiness2,Cereal healthiness3,Cereal healthiness4,Cereal healthiness5,Cereal healthiness6,Cereal healthiness7,Cereal healthiness8,nBack1FA,nBack1MISS,nBack2FA,nBack2MISS,nBack3FA,nBack3MISS,"If these were your only breakfast cereal options, which one would you choose to buy?...35","If these were your only breakfast cereal options, which one would you choose to buy?...36","If these were your only breakfast cereal options, which one would you choose to buy?...37","If these were your only breakfast cereal options, which one would you choose to buy?...38","If these were your only breakfast cereal options, which one would you choose to buy?...39","If these were your only breakfast cereal options, which one would you choose to buy?...40","If these were your only breakfast cereal options, which one would you choose to buy?...41","If these were your only breakfast cereal options, which one would you choose to buy?...42","If these were your only breakfast cereal options, which one would you choose to buy?...43","If these were your only breakfast cereal options, which one would you choose to buy?...44","If these were your only breakfast cereal options, which one would you choose to buy?...45","If these were your only breakfast cereal options, which one would you choose to buy?...46","If these were your only breakfast cereal options, which one would you choose to buy?...47","If these were your only breakfast cereal options, which one would you choose to buy?...48","If these were your only breakfast cereal options, which one would you choose to buy?...49","If these were your only breakfast cereal options, which one would you choose to buy?...50",Choice Task ExampleThis is an example of how to choose among 8 brands presented in sets of 4 produ...51,"Choice Task Example 2

 If these were your only options, which one would you choose to buy?","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions.","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...54","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...55","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...56","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...57","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...58","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...59","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...60","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...61","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...62","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...63","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...64","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...65","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...66","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...67","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...68","On a scale of 1 to 5, how much did you notice the labels on the cereal packages during the experiment? Where 5 means always and 1 means never....69",Choice Task ExampleThis is an example of how to choose among 8 brands presented in sets of 4 produ...70,"Choice Task Example 2

If these were your only options, which one would you choose to buy?...71","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...72","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...73","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...74","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...75","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...76","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...77","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...78","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...79","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...80","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...81","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...82","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...83","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...84","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...85","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...86","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...87"
45-54,Coarse,Male,Mixed or multiple ethnic groups,Secondary school up to 16 years,"£10,001 -£20,000",Somewhat familiar,Sometimes,About half the time,8.7105,No,Always,Prefer not to say,79,180,Yes,I agree to take part in this study.,Somewhat sufficient,4,8,6,2,8,2,7,1,0,4,1,6,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_87CKtqLPlGEpKyW,IM_9GG0vzD8syY5gZ8,IM_87CKtqLPlGEpKyW,"I would not choose
any of them.",IM_26uPBkRfbvYlNtA,IM_1KZpRUO6kugeBJs,IM_bClay6uLEv1947Y,IM_26uPBkRfbvYlNtA,IM_1KZpRUO6kugeBJs,IM_9GG0vzD8syY5gZ8,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,Most of the time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25-34,Detailed,Female,White,College or university,"Above £40,000",Very familiar,Most of the time,About half the time,3.614216667,No,Always,Yes,127,167,Yes,I agree to take part in this study.,Insufficient,5,6,1,6,2,8,2,7,0,0,0,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_enRTDcPNJSdd9R4,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_8e2MDrjUVIOJZci,IM_7UlNvrv1Fpncje6,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_8e2MDrjUVIOJZci,IM_8e2MDrjUVIOJZci,IM_da6wfDAIiOzWtCu,IM_bQ2lxJbuEZc3fpk,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_8e2MDrjUVIOJZci
18-24,Detailed,Female,Asian or Asian British,Secondary school up to 16 years,Prefer not to say,Somewhat familiar,Sometimes,Never,7.1366,No,Most of the time,No,52,157,Yes,I agree to take part in this study.,Somewhat sufficient,5,7,2,4,8,4,2,6,5,12,4,14,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_7UlNvrv1Fpncje6,IM_bQ2lxJbuEZc3fpk,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ
65 and over,Detailed,Female,Mixed or multiple ethnic groups,College or university,"Above £40,000",Somewhat familiar,Most of the time,Sometimes,10.29375,No,Always,No,51,151,Yes,I agree to take part in this study.,Somewhat sufficient,7,1,5,2,6,3,8,4,7,4,5,13,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_eVtATQxJLZsY8fA,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_0cTjPIwPK25YKai,IM_da6wfDAIiOzWtCu,IM_7UlNvrv1Fpncje6,IM_bQ2lxJbuEZc3fpk,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_0cTjPIwPK25YKai,IM_bQ2lxJbuEZc3fpk
35-44,Absent,Male,White,"Higher or secondary or further education (A-levels, BTEC, etc.)","Above £40,000",Very familiar,Most of the time,Most of the time,2.260333333,No,Always,Yes,82,177,Yes,I agree to take part in this study.,Somewhat sufficient,3,2,2,7,6,5,8,6,1,20,0,19,1,21,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_e9a6CSGHqHCBcdU,IM_dgaZUlSdxdpoDbM,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_e9a6CSGHqHCBcdU,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Coarse,Female,Asian or Asian British,College or university,"Above £40,000",Very familiar,Most of the time,Sometimes,4.049316667,Yes,Always,No,53,162,Yes,I agree to take part in this study.,Somewhat sufficient,1,2,6,7,5,8,8,2,1,3,1,5,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,Sometimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-44,Absent,Female,White,College or university,"£30,001 - £40,000",Somewhat familiar,Most of the time,About half the time,3.836966667,Yes,Always,Yes,96,165,Yes,I agree to take part in this study.,Insufficient,3,2,6,7,8,3,6,4,0,0,0,0,2,4,IM_3r4Nrp3TqC6BOlg,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,I would not choose any of them.,I would not choose any of them.,IM_cUa2Sgw1Z4KERE2,IM_8GNIM0Fzob6BZJQ,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_e9a6CSGHqHCBcdU,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_8GNIM0Fzob6BZJQ,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25-34,Detailed,Female,White,College or university,"£20,001 - £30,000",Somewhat familiar,About half the time,About half the time,5.1935,No,Always,Yes,73,158,Yes,I agree to take part in this study.,Somewhat insufficient,8,4,4,2,8,5,4,5,0,4,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_cCQp6UJg0Ly2YSO,IM_3DdXt6qErfzF0HQ,IM_0cTjPIwPK25YKai,"I would not choose
any of them.",IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_3DdXt6qErfzF0HQ,IM_bD60xtkWv7LAzWu,"I would not choose
any of them.","I would not choose
any of them."
55-64,Detailed,Female,"Black, Black British, Caribbean or African","Higher or secondary or further education (A-levels, BTEC, etc.)",Prefer not to say,Very familiar,Most of the time,Most of the time,8.928733333,No,Always,Yes,90,164,Yes,I agree to take part in this study.,Somewhat sufficient,4,3,5,8,6,6,3,1,8,4,4,13,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_0jjyrMN4dW85lQy,IM_0jjyrMN4dW85lQy,IM_7UlNvrv1Fpncje6,"I would not choose
any of them.",IM_7UlNvrv1Fpncje6,IM_cvHHTjxvJJQ9Sei,"I would not choose
any of them.",IM_bQ2lxJbuEZc3fpk,"I would not choose
any of them.",IM_3DdXt6qErfzF0HQ,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_8e2MDrjUVIOJZci,IM_bQ2lxJbuEZc3fpk,"I would not choose
any of them.",IM_bD60xtkWv7LAzWu,"I would not choose
any of them.",IM_3DdXt6qErfzF0HQ
35-44,Detailed,Male,White,College or university,"£20,001 - £30,000",Somewhat familiar,Most of the time,Sometimes,6.738583333,No,Most of the time,Yes,65,163,Yes,I agree to take part in this study.,Somewhat sufficient,6,3,3,5,7,4,8,1,7,7,2,16,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_7UlNvrv1Fpncje6,IM_bQ2lxJbuEZc3fpk,IM_7UlNvrv1Fpncje6,IM_bQ2lxJbuEZc3fpk,IM_3DdXt6qErfzF0HQ,IM_bQ2lxJbuEZc3fpk,IM_3DdXt6qErfzF0HQ,IM_bQ2lxJbuEZc3fpk,IM_da6wfDAIiOzWtCu,IM_7UlNvrv1Fpncje6,IM_8e2MDrjUVIOJZci,"I would not choose
any of them.",IM_3DdXt6qErfzF0HQ,IM_bQ2lxJbuEZc3fpk,IM_3DdXt6qErfzF0HQ,IM_bQ2lxJbuEZc3fpk
55-64,Coarse,Female,Other ethnic group,College or university,"Above £40,000",Somewhat familiar,Sometimes,Most of the time,4.210633333,Yes,Always,No,45,160,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,5,3,8,7,7,7,0,10,7,0,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_1KZpRUO6kugeBJs,IM_38z9sbBLDw2DZye,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,"I would not choose
any of them.",IM_87CKtqLPlGEpKyW,IM_1KZpRUO6kugeBJs,Sometimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Coarse,Female,White,Secondary school up to 16 years,"Below £10,000",Very familiar,Always,Always,7.952066667,Yes,Always,Yes,74,152,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,2,3,7,5,8,3,12,0,0,2,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,Most of the time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Absent,Male,White,"Higher or secondary or further education (A-levels, BTEC, etc.)","Above £40,000",Very familiar,Most of the time,Sometimes,6.745,Yes,Most of the time,Yes,82,177,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,6,4,7,3,8,5,0,2,1,2,1,5,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_882CtF42zwvUZv0,IM_e9a6CSGHqHCBcdU,IM_6nGGAjM99GrIGwK,IM_e9a6CSGHqHCBcdU,IM_6nGGAjM99GrIGwK,IM_e9a6CSGHqHCBcdU,IM_6nGGAjM99GrIGwK,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Detailed,Female,"Black, Black British, Caribbean or African",College or university,"Above £40,000",Somewhat familiar,Most of the time,Most of the time,3.3656,Yes,Always,Yes,76,170,Yes,I agree to take part in this study.,Somewhat insufficient,2,1,1,4,7,5,8,3,4,4,7,26,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would not choose
any of them.","I would not choose
any of them.",IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_cvHHTjxvJJQ9Sei,"I would not choose
any of them.",IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu
55-64,Coarse,Female,White,College or university,"Above £40,000",Somewhat unfamiliar,Sometimes,Sometimes,3.3591,No,Always,Yes,57,162,Yes,I agree to take part in this study.,Somewhat insufficient,6,1,6,4,6,2,8,4,0,3,0,4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_cDchasU2JMCLGPY,"I would not choose
any of them.",IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_cDchasU2JMCLGPY,IM_38z9sbBLDw2DZye,IM_87CKtqLPlGEpKyW,"I would not choose
any of them.",IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_9GG0vzD8syY5gZ8,IM_38z9sbBLDw2DZye,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25-34,Coarse,Male,White,Post-graduate degree,"Above £40,000",Very familiar,Always,Always,3.927,Yes,Always,Yes,94,184,Yes,I agree to take part in this study.,Somewhat sufficient,6,8,8,1,4,3,6,5,0,0,0,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_1Gqff3vhc82647Q,IM_1Gqff3vhc82647Q,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_bClay6uLEv1947Y,IM_bClay6uLEv1947Y,IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_cDchasU2JMCLGPY,IM_bClay6uLEv1947Y,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Absent,Female,White,"Higher or secondary or further education (A-levels, BTEC, etc.)","Below £10,000",Somewhat unfamiliar,Sometimes,About half the time,3.871983333,No,Always,Yes,60,167,Yes,I agree to take part in this study.,Somewhat sufficient,5,7,4,2,2,4,7,6,0,2,1,2,1,7,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_dgaZUlSdxdpoDbM,I would not choose any of them.,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Detailed,Male,White,College or university,"Above £40,000",Somewhat familiar,About half the time,Sometimes,5.910216667,No,Always,No,68,170,Yes,I agree to take part in this study.,Somewhat sufficient,7,1,7,3,5,1,8,4,0,2,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_0jjyrMN4dW85lQy,IM_enRTDcPNJSdd9R4,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_0cTjPIwPK25YKai,IM_cvHHTjxvJJQ9Sei,IM_0cTjPIwPK25YKai,IM_cCQp6UJg0Ly2YSO,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_0cTjPIwPK25YKai,IM_7UlNvrv1Fpncje6,"I would not choose
any of them.",IM_cCQp6UJg0Ly2YSO,IM_3DdXt6qErfzF0HQ,"I would not choose
any of them."
55-64,Absent,Male,White,Post-graduate degree,"£20,001 - £30,000",Somewhat familiar,Most of the time,Most of the time,3.943183333,No,Most of the time,Yes,110,180,Yes,I agree to take part in this study.,Somewhat insufficient,8,8,3,1,6,1,7,1,0,3,1,7,3,4,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Detailed,Male,White,College or university,"£30,001 - £40,000",Very familiar,Most of the time,Most of the time,15.55841667,Yes,Always,Yes,85,179,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,4,1,8,7,7,6,1,0,1,9,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would not choose
any of them.","I would not choose
any of them.",IM_7UlNvrv1Fpncje6,"I would not choose
any of them.",IM_7UlNvrv1Fpncje6,"I would not choose
any of them.","I would not choose
any of them.",IM_cvHHTjxvJJQ9Sei,"I would not choose
any of them.",IM_3DdXt6qErfzF0HQ,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_0cTjPIwPK25YKai,IM_3DdXt6qErfzF0HQ
55-64,Coarse,Female,White,College or university,"Above £40,000",Somewhat familiar,About half the time,About half the time,6.744683333,No,Most of the time,Yes,82,158,Yes,I agree to take part in this study.,Somewhat insufficient,1,3,4,5,7,1,8,5,1,4,0,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_1Gqff3vhc82647Q,IM_1Gqff3vhc82647Q,IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_9GG0vzD8syY5gZ8,IM_1KZpRUO6kugeBJs,"I would not choose
any of them.","I would not choose
any of them.",IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
